"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000277443",2830.20102519863,-1.92971757635609,0.0569242455807033,-33.8997479311389,6.71887893046135e-252,2.01429247935668e-249,"MARCKS","4082","myristoylated alanine rich protein kinase C substrate"
"ENSG00000168542",62749.3849250663,1.40989019840233,0.0418063486004909,33.7243085225046,2.54545117985491e-249,7.47853556641373e-247,"COL3A1","1281","collagen type III alpha 1 chain"
"ENSG00000146072",1758.22981855472,2.05910888555034,0.0611321276797726,33.6829252261026,1.02810293781297e-248,2.96133963852403e-246,"TNFRSF21","27242","TNF receptor superfamily member 21"
"ENSG00000145632",3262.15452178144,1.54674961547204,0.0460243819592294,33.6071784047468,1.3176941120023e-247,3.72248586640651e-245,"PLK2","10769","polo like kinase 2"
"ENSG00000140943",1848.88777327798,-1.89361784327075,0.0564684070240063,-33.5341112503088,1.53477285969077e-246,4.25392703940705e-244,"MBTPS1","8720","membrane bound transcription factor peptidase, site 1"
"ENSG00000102024",3591.26703399212,-1.70354659193329,0.0509601087578481,-33.4290219047254,5.19390786189281e-245,1.41293530539269e-242,"PLS3","5358","plastin 3"
"ENSG00000135046",4581.91768778281,-1.4640159114495,0.0439329001157976,-33.3239077682255,1.73984876203128e-243,4.64697787531626e-241,"ANXA1","301","annexin A1"
"ENSG00000081923",1549.06690179341,-2.52988619989441,0.0760092139505324,-33.283941096153,6.59322840062997e-243,1.72954509295097e-240,"ATP8B1","5205","ATPase phospholipid transporting 8B1"
"ENSG00000163346",2917.79069939981,1.81056662201436,0.0547035645119071,33.0977814365326,3.19851269730308e-240,8.24318447778635e-238,"PBXIP1","57326","PBX homeobox interacting protein 1"
"ENSG00000187678",2363.67043987816,1.72415483189413,0.0522701778398872,32.9854403246057,1.31369113041058e-238,3.32726253547094e-236,"SPRY4","81848","sprouty RTK signaling antagonist 4"
"ENSG00000163017",4893.9021785664,-1.87095249165046,0.0567964579545455,-32.9413586521151,5.62520534797445e-238,1.40058078918211e-235,"ACTG2","72","actin gamma 2, smooth muscle"
"ENSG00000152894",4900.8667898464,1.68614754696903,0.0515037594735041,32.7383391854426,4.44954348187909e-235,1.08939656248006e-232,"PTPRK","5796","protein tyrosine phosphatase receptor type K"
"ENSG00000143341",2279.33849385387,2.05720946158247,0.0629925114453735,32.6580003619393,6.16939827406305e-234,1.48571246960633e-231,"HMCN1","83872","hemicentin 1"
"ENSG00000115461",200904.539632615,1.27117471085653,0.0389873664648015,32.6047852450913,3.50828510271278e-233,8.3123722836856e-231,"IGFBP5","3488","insulin like growth factor binding protein 5"
"ENSG00000104321",7567.20986030083,3.29744633697212,0.101231296318792,32.5733884369905,9.76966579469045e-233,2.27803794482544e-230,"TRPA1","8989","transient receptor potential cation channel subfamily A member 1"
"ENSG00000113721",11145.9451572206,1.38865862865083,0.0428974821221969,32.3715649486168,6.89943142003465e-230,1.58363511812983e-227,"PDGFRB","5159","platelet derived growth factor receptor beta"
"ENSG00000164924",9585.69435022083,-1.33707455466228,0.0417126480701028,-32.0544155435823,1.90535970713597e-225,4.3061129381273e-223,"YWHAZ","7534","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta"
"ENSG00000173334",1074.47707273372,2.41256199115945,0.0759164041352394,31.779192107962,1.25506730571475e-221,2.79347556378025e-219,"TRIB1","10221","tribbles pseudokinase 1"
"ENSG00000160014",4226.55595021453,-1.42461130954275,0.0449230268066048,-31.7122734333051,1.05241788800415e-220,2.30746548877327e-218,"CALM3","808","calmodulin 3"
"ENSG00000148175",3890.72249473237,1.38275935255239,0.0437425179473113,31.611334176463,2.579526460287e-219,5.57253583847295e-217,"STOM","2040","stomatin"
"ENSG00000171951",793.124579134864,2.98016310498545,0.0943819972704494,31.5755460911244,7.99970833080929e-219,1.70312630984911e-216,"SCG2","7857","secretogranin II"
"ENSG00000153234",635.93920101828,4.3264077758026,0.137032426265836,31.5721460511076,8.90724413004887e-219,1.86924880386311e-216,"NR4A2","4929","nuclear receptor subfamily 4 group A member 2"
"ENSG00000164761",5291.78842553364,1.48922391534197,0.047410256855522,31.411428963151,1.41265544470548e-216,2.92280401165119e-214,"TNFRSF11B","4982","TNF receptor superfamily member 11b"
"ENSG00000134057",780.375869741297,-2.66975909690721,0.0850915116619597,-31.3751518190589,4.41710004896498e-216,9.01211107212438e-214,"CCNB1","891","cyclin B1"
"ENSG00000135074",13374.6004179129,1.14188898914371,0.0363987409629884,31.3716617370041,4.92877345821417e-216,9.9183126165981e-214,"ADAM19","8728","ADAM metallopeptidase domain 19"
"ENSG00000128591",23487.8410667789,-1.33084139992718,0.0432786266468068,-30.7505460094209,1.20240107721113e-207,2.38692862489615e-205,"FLNC","2318","filamin C"
"ENSG00000127920",2352.92723869813,2.10488854243808,0.0685910537341741,30.687508470064,8.35466517623432e-207,1.6364004191851e-204,"GNG11","2791","G protein subunit gamma 11"
"ENSG00000105088",793.128211520276,2.86562585502177,0.0934444338019159,30.6666297651965,1.58631168024589e-206,3.06617349773843e-204,"OLFM2","93145","olfactomedin 2"
"ENSG00000092820",1475.49048809515,-1.91025660589575,0.0625712946278218,-30.5292805152599,1.06537508793168e-204,2.03251429113199e-202,"EZR","7430","ezrin"
"ENSG00000183287",603.48721362449,-3.436109185756,0.112997107887576,-30.408824172515,4.19913010100802e-203,7.90836169023177e-201,"CCBE1","147372","collagen and calcium binding EGF domains 1"
"ENSG00000130513",4665.52215751242,4.22670314152856,0.139333107448276,30.3352391899938,3.93391564266983e-202,7.31509123934429e-200,"GDF15","9518","growth differentiation factor 15"
"ENSG00000171246",11339.2021259297,1.74021926020603,0.0574719541070902,30.2794517298541,2.13754238025103e-201,3.92506219573596e-199,"NPTX1","4884","neuronal pentraxin 1"
"ENSG00000076513",2351.57847713981,-1.94451433589439,0.0645262741259639,-30.135233472468,1.67481171924895e-199,3.03740545132926e-197,"ANKRD13A","88455","ankyrin repeat domain 13A"
"ENSG00000176014",5059.66070673934,-1.58287883735277,0.052662574578627,-30.0569968334814,1.7688478598118e-198,3.16882622690675e-196,"TUBB6","84617","tubulin beta 6 class V"
"ENSG00000068489",527.868372422254,-3.28311258391777,0.109401846260639,-30.0096634210001,7.34104325629985e-198,1.29927621006078e-195,"PRR11","55771","proline rich 11"
"ENSG00000089159",2841.04018824034,-1.52007282825453,0.0507616642849857,-29.9452913860458,5.06700387154768e-197,8.86122462774231e-195,"PXN","5829","paxillin"
"ENSG00000112984",587.875352632019,-3.36365680001687,0.112773759026444,-29.8265911241652,1.76651997406299e-195,3.05296216693944e-193,"KIF20A","10112","kinesin family member 20A"
"ENSG00000003436",3855.53263789867,1.53740403929091,0.0515649231566346,29.8149196231878,2.50291232424245e-195,4.27532349338623e-193,"TFPI","7035","tissue factor pathway inhibitor"
"ENSG00000116729",14027.992136521,1.67569487585242,0.0564166010544839,29.7021593738716,7.20107911120035e-194,1.21511381534486e-191,"WLS","79971","Wnt ligand secretion mediator"
"ENSG00000171617",3172.76514957676,1.7230403058603,0.0580113152201158,29.7017969567224,7.27910250172551e-194,1.21511381534486e-191,"ENC1","8507","ectodermal-neural cortex 1"
"ENSG00000173546",2782.7113944163,-1.70836053260098,0.0575941295653133,-29.6620601004769,2.37079357287784e-193,3.91314130175005e-191,"CSPG4","1464","chondroitin sulfate proteoglycan 4"
"ENSG00000122641",8425.96553258608,1.39132775322117,0.0469878372112559,29.6103808090975,1.09851400229112e-192,1.79301896596184e-190,"INHBA","3624","inhibin subunit beta A"
"ENSG00000133818",917.65645300902,-2.58022994832454,0.0872303197088446,-29.579508099211,2.74196632636987e-192,4.42631706971137e-190,"RRAS2","22800","RAS related 2"
"ENSG00000111615",1215.27891511062,1.9567704307585,0.0663760811210994,29.48005362336,5.18784996081692e-191,8.28364303526093e-189,"KRR1","11103","KRR1 small subunit processome component"
"ENSG00000064666",5624.42477846777,-1.64273183329818,0.0557716982088856,-29.4545779679424,1.09998439730639e-190,1.73750223617536e-188,"CNN2","1265","calponin 2"
"ENSG00000134250",3989.90689953644,-1.35592776101052,0.046050145848107,-29.4445921079805,1.47655804398115e-190,2.30751464532799e-188,"NOTCH2","4853","notch receptor 2"
"ENSG00000066279",593.333577786577,-3.10048884483019,0.105364403559756,-29.4263407761977,2.5283548140694e-190,3.90963497038731e-188,"ASPM","259266","assembly factor for spindle microtubules"
"ENSG00000116991",845.465812777274,2.42014865392117,0.0824494797375106,29.3531100696577,2.1808180547876e-189,3.33710596091978e-187,"SIPA1L2","57568","signal induced proliferation associated 1 like 2"
"ENSG00000156011",1865.6956706154,1.74119412410088,0.0593370019850978,29.3441539991887,2.83730010999132e-189,4.29690088822396e-187,"PSD3","23362","pleckstrin and Sec7 domain containing 3"
"ENSG00000159399",1648.34458773227,1.92240040793008,0.0659490989517643,29.1497600192558,8.41273252887199e-187,1.26105143723602e-184,"HK2","3099","hexokinase 2"
"ENSG00000157557",2128.88768598769,1.84664194734667,0.0635784337831423,29.0450996897049,1.77448669753884e-185,2.63305147341874e-183,"ETS2","2114","ETS proto-oncogene 2, transcription factor"
"ENSG00000103257",3712.52147667185,-1.50764330929452,0.052055163279959,-28.962416296463,1.95795248640246e-184,2.87623220252521e-182,"SLC7A5","8140","solute carrier family 7 member 5"
"ENSG00000065911",1563.07540926849,-1.94825249993054,0.0673374974448289,-28.9326537792228,4.63889644337241e-184,6.74706819338026e-182,"MTHFD2","10797","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase"
"ENSG00000136153",4620.22110366109,-1.40313136367342,0.0486375327335144,-28.8487364554693,5.25520470184413e-183,7.56852520295002e-181,"LMO7","4008","LIM domain 7"
"ENSG00000135318",10396.875971113,-1.18098787420491,0.0409964043182831,-28.807108668265,1.74737916492641e-182,2.49213591580281e-180,"NT5E","4907","5'-nucleotidase ecto"
"ENSG00000171444",1285.81453923875,1.85633936536551,0.0644924712570583,28.7838150590694,3.42011533598746e-182,4.83091291208229e-180,"MCC","4163","MCC regulator of Wnt signaling pathway"
"ENSG00000145147",601.510428483162,-2.6863081902841,0.093436167795457,-28.7501965637626,9.00647321308557e-182,1.26004849047835e-179,"SLIT2","9353","slit guidance ligand 2"
"ENSG00000182481",2566.38058699848,-1.61375816427449,0.0561603398586633,-28.7348361554752,1.40128319736991e-181,1.94196699710981e-179,"KPNA2","3838","karyopherin subunit alpha 2"
"ENSG00000108829",3850.57518186778,-1.4751760959328,0.0513457658429163,-28.7302384474283,1.59943723057014e-181,2.19586288944629e-179,"LRRC59","55379","leucine rich repeat containing 59"
"ENSG00000088448",1041.5088322989,2.36777272044306,0.0824391278294139,28.7214673758139,2.05836700239026e-181,2.79976030232527e-179,"ANKRD10","55608","ankyrin repeat domain 10"
"ENSG00000108932",593.620514665934,3.86329422850941,0.135042980302051,28.6078863178847,5.36043432738871e-180,7.22429176782938e-178,"SLC16A6","9120","solute carrier family 16 member 6"
"ENSG00000100345",41759.3349472728,-1.22519578050118,0.0428453768679285,-28.5957522156443,7.58767798444948e-180,1.01329990537784e-177,"MYH9","4627","myosin heavy chain 9"
"ENSG00000171848",822.67379311788,-2.5328064759672,0.0890287121791429,-28.4493217297214,4.96814084836929e-178,6.57495396959864e-176,"RRM2","6241","ribonucleotide reductase regulatory subunit M2"
"ENSG00000038427",13753.9971136825,1.28379347829211,0.0451331145487083,28.4446019542175,5.68297280165849e-178,7.45382771931815e-176,"VCAN","1462","versican"
"ENSG00000141429",3588.58297366052,1.50607086816905,0.0530931788051683,28.3665604897336,5.23016681836022e-177,6.79921686386829e-175,"GALNT1","2589","polypeptide N-acetylgalactosaminyltransferase 1"
"ENSG00000155903",1023.35613415789,2.05089158351227,0.0724505356556458,28.3074730221466,2.79630988086647e-176,3.60331510087091e-174,"RASA2","5922","RAS p21 protein activator 2"
"ENSG00000091039",4444.70184434491,1.57257792716769,0.0556189553840292,28.274136331932,7.18932920160792e-176,9.18358660622785e-174,"OSBPL8","114882","oxysterol binding protein like 8"
"ENSG00000147065",17820.4971549208,-1.03012530642751,0.0365228229247381,-28.2049749700419,5.08117177234769e-175,6.43469080480928e-173,"MSN","4478","moesin"
"ENSG00000117399",548.054729960495,-3.23340373493714,0.114651721709684,-28.2019640588096,5.5320946987106e-175,6.94585223282553e-173,"CDC20","991","cell division cycle 20"
"ENSG00000135926",1251.33626199858,-1.85342990574707,0.0659124213805922,-28.1195845475768,5.64500035745716e-174,7.02754705517337e-172,"TMBIM1","64114","transmembrane BAX inhibitor motif containing 1"
"ENSG00000173801",2853.13714423843,1.54852031437219,0.0552347199536824,28.0352704905667,6.04059391086838e-173,7.45683399585349e-171,"JUP","3728","junction plakoglobin"
"ENSG00000163661",1909.80217231797,-1.64964804939515,0.0590533744179021,-27.9348651225435,1.00678481501383e-171,1.23247241104609e-169,"PTX3","5806","pentraxin 3"
"ENSG00000185112",747.773002441521,2.65534841445794,0.095223006599413,27.8855762833507,3.9915744622329e-171,4.84596932646292e-169,"FAM43A","131583","family with sequence similarity 43 member A"
"ENSG00000103449",1051.52143130918,2.35381530129993,0.0844340380045359,27.8775640361235,4.99214871292082e-171,6.01103808137761e-169,"SALL1","6299","spalt like transcription factor 1"
"ENSG00000170759",4331.58598921615,-1.28570159441468,0.0461355798462029,-27.8678971566128,6.53815283306337e-171,7.80857439981308e-169,"KIF5B","3799","kinesin family member 5B"
"ENSG00000057657",689.791384929011,2.83420145486982,0.101922368702903,27.8074527793926,3.52495005097487e-170,4.17592872974361e-168,"PRDM1","639","PR/SET domain 1"
"ENSG00000109685",1268.17937848349,-1.8911024176115,0.0682347232550524,-27.7146638456026,4.64845066232191e-169,5.46285921836071e-167,"NSD2","7468","nuclear receptor binding SET domain protein 2"
"ENSG00000172795",852.701537725169,2.13206737939772,0.0770835743691426,27.659166000626,2.165199004881e-168,2.52434709378586e-166,"DCP2","167227","decapping mRNA 2"
"ENSG00000184838",1048.67798618006,2.27794331497045,0.0824087394895217,27.6420113823011,3.48151090058305e-168,4.02703898657992e-166,"PRR16","51334","proline rich 16"
"ENSG00000166510",570.336073336896,2.83088461025262,0.10292788446336,27.5035732543435,1.59110643198169e-166,1.82604324107899e-164,"CCDC68","80323","coiled-coil domain containing 68"
"ENSG00000076706",1719.55770882045,-1.57938242129601,0.0575011783232796,-27.4669575015751,4.3586048487651e-166,4.96340350607436e-164,"MCAM","4162","melanoma cell adhesion molecule"
"ENSG00000102225",1340.69055489962,-1.74229970819447,0.0634971545468511,-27.4390202305666,9.39453901891183e-166,1.06158290913704e-163,"CDK16","5127","cyclin dependent kinase 16"
"ENSG00000197565",563.648360733133,3.41302170307903,0.124605048110962,27.3907177503732,3.53780645399855e-165,3.96720433658311e-163,"COL4A6","1288","collagen type IV alpha 6 chain"
"ENSG00000161800",563.923688119321,-2.79230082382021,0.102045843626786,-27.3631999558211,7.52223196996867e-165,8.3713323968818e-163,"RACGAP1","29127","Rac GTPase activating protein 1"
"ENSG00000113387",1168.42585268541,-2.03750868096321,0.074462512409694,-27.3628785146653,7.58877530124198e-165,8.38188790791313e-163,"SUB1","10923","SUB1 regulator of transcription"
"ENSG00000166851",502.683929770066,-3.32923741741875,0.121688979500919,-27.3585778356668,8.53774309058915e-165,9.35966014931004e-163,"PLK1","5347","polo like kinase 1"
"ENSG00000152223",2690.47150334747,-1.50606742291765,0.0550770508525793,-27.3447361397188,1.24733546078555e-164,1.35728577177331e-162,"EPG5","57724","ectopic P-granules 5 autophagy tethering factor"
"ENSG00000076641",954.690284174,2.03263249197315,0.0744909387905132,27.2869764427243,6.05493783129311e-164,6.54022328983057e-162,"PAG1","55824","phosphoprotein membrane anchor with glycosphingolipid microdomains 1"
"ENSG00000072041",2369.28278181903,5.09735332203113,0.186814833117042,27.2855920323927,6.28835886268572e-164,6.74277311626666e-162,"SLC6A15","55117","solute carrier family 6 member 15"
"ENSG00000136378",1190.06353560081,2.1313694356951,0.0788327305720943,27.0366054838849,5.48949071158843e-161,5.84352308356768e-159,"ADAMTS7","11173","ADAM metallopeptidase with thrombospondin type 1 motif 7"
"ENSG00000089685",509.548185635596,-3.097661031905,0.114589407045888,-27.0326997212275,6.10171879426197e-161,6.44850712861211e-159,"BIRC5","332","baculoviral IAP repeat containing 5"
"ENSG00000111206",489.63700653501,-3.02314009593891,0.111928825364899,-27.0094864846761,1.14349478659347e-160,1.19985274393272e-158,"FOXM1","2305","forkhead box M1"
"ENSG00000174574",1409.88985133804,-1.74444146026819,0.0649482701026632,-26.8589364660639,6.63278235149347e-159,6.91032430804533e-157,"AKIRIN1","79647","akirin 1"
"ENSG00000167553",3002.80270522025,-1.43654751208131,0.0535105842544737,-26.84604423771,9.38104913568914e-159,9.70476139459673e-157,"TUBA1C","84790","tubulin alpha 1c"
"ENSG00000075426",1241.54577193998,-2.02417343922895,0.0754066735931197,-26.8434256913521,1.00651912777957e-158,1.03396964944628e-156,"FOSL2","2355","FOS like 2, AP-1 transcription factor subunit"
"ENSG00000113319",1375.65463563177,1.72034861201094,0.0641522047598338,26.8166716709332,2.06535898801271e-158,2.10695302318797e-156,"RASGRF2","5924","Ras protein specific guanine nucleotide releasing factor 2"
"ENSG00000205542",10772.7240037773,-1.36860141667852,0.0510598841190613,-26.8038488588658,2.91410850442501e-158,2.952293374483e-156,"TMSB4X","7114","thymosin beta 4 X-linked"
"ENSG00000147883",1092.60954361111,2.17982979420979,0.0813913269093561,26.7820894066197,5.22457868912058e-158,5.25678499610831e-156,"CDKN2B","1030","cyclin dependent kinase inhibitor 2B"
"ENSG00000119326",1060.1999959954,-2.06902763036398,0.0775868059517076,-26.667261333735,1.12888645630613e-156,1.12811850633586e-154,"CTNNAL1","8727","catenin alpha like 1"
"ENSG00000100106",1548.43376339178,-1.54579702553892,0.0580504853328693,-26.6284944333387,3.17636687934231e-156,3.15275874713099e-154,"TRIOBP","11078","TRIO and F-actin binding protein"
"ENSG00000125384",562.779146692896,-2.72049307005402,0.102236932877148,-26.6096898008773,5.24358146539531e-156,5.16967863937296e-154,"PTGER2","5732","prostaglandin E receptor 2"
"ENSG00000125845",1172.2386809597,5.52533661138904,0.207771211150542,26.5933696049239,8.09914671382401e-156,7.93176434840498e-154,"BMP2","650","bone morphogenetic protein 2"
"ENSG00000134333",9887.50008844397,-1.01647209043677,0.0383140635560625,-26.5299995900835,4.37001752603157e-155,4.25136142102011e-153,"LDHA","3939","lactate dehydrogenase A"
"ENSG00000157227",22662.7967620428,1.09975936182814,0.0415181804493362,26.4886213684183,1.31081166253669e-154,1.26683048175421e-152,"MMP14","4323","matrix metallopeptidase 14"
"ENSG00000167900",535.537322697115,-2.99316984531097,0.113333402870152,-26.4103059601969,1.04332687756409e-153,1.0017301850599e-151,"TK1","7083","thymidine kinase 1"
"ENSG00000091409",2615.20252718009,-1.34488157112989,0.0509516581236719,-26.3952464091657,1.55363482862725e-153,1.48200620990483e-151,"ITGA6","3655","integrin subunit alpha 6"
"ENSG00000091844",494.500786591075,2.80821461979186,0.106412973431436,26.3897768217261,1.79527827121105e-153,1.7014605034897e-151,"RGS17","26575","regulator of G protein signaling 17"
"ENSG00000169439",2385.18491369971,1.32446365486612,0.0502228270275169,26.3717463403732,2.89070201996733e-153,2.72207773546924e-151,"SDC2","6383","syndecan 2"
"ENSG00000100647",1393.45153066727,1.71995059227826,0.0652353704809716,26.365307341666,3.42646730956188e-153,3.20603852085758e-151,"SUSD6","9766","sushi domain containing 6"
"ENSG00000139318",1424.14713666972,1.67884326172024,0.0638947453537294,26.2751381576991,3.69002687399448e-152,3.43079080879613e-150,"DUSP6","1848","dual specificity phosphatase 6"
"ENSG00000071127",10996.1867655617,-1.00330193008526,0.0382024978411131,-26.2627311506714,5.11421310010312e-152,4.72501826669904e-150,"WDR1","9948","WD repeat domain 1"
"ENSG00000042062",529.580434708431,3.50771136339452,0.134086229283587,26.1601163828379,7.561134122507e-151,6.94206626622674e-149,"RIPOR3","140876","RIPOR family member 3"
"ENSG00000085117",3114.20548141785,1.42947650463429,0.054774623804733,26.0974225898885,3.8998582469848e-150,3.55831786634824e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280726947101,0.0591378479276276,26.0883228513673,4.94672752445821e-150,4.48564366261056e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.46011820343235,0.0559766931398611,26.0843955141144,5.48121227254249e-150,4.93981645911958e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881909645385,0.0653660673343995,-25.9893116678267,6.54084648574601e-149,5.85884358997615e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948618,25.9632398074474,1.28882642605824e-148,1.14744607265428e-146,"AREG","374","amphiregulin"
"ENSG00000113810",918.429735878976,-1.98566035842832,0.0766078877398354,-25.9197899460658,3.98507948395505e-148,3.52655527827106e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889812507266,0.120040919908217,-25.8986529547566,6.89649728883572e-148,6.06643983071836e-146,"CCNA2","890","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452232893399,0.08329078388244,25.8674757098573,1.54742484473122e-147,1.35307565292272e-145,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897759514725,0.0467677329196839,-25.8506778000866,2.39077662946257e-147,2.07813660868669e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.45380413992701,0.0563313182849275,25.8080972395066,7.19288029850614e-147,6.21549479912089e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.0586818302789,0.0411586154534653,-25.7219981433988,6.63385196315194e-146,5.69890557536269e-144,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.75351824099341,0.0683097887133886,-25.670087318682,2.52317345658975e-145,2.15496616728509e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523688102385,0.0516721528192918,25.647022791144,4.56407588609899e-145,3.87550721195342e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.988251215382312,0.038565640194667,-25.6251733510435,7.99806922782792e-145,6.75239292855128e-143,"ANXA2","302","annexin A2"
"ENSG00000158710",4951.47819637122,-1.05787565285402,0.0413543185472056,-25.58077826011,2.49675089258416e-144,2.09584403497493e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277603991,0.0634674454083128,25.5755177413728,2.85693568342328e-144,2.38456734031182e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.16899768726314,0.124227297553708,-25.5096725894167,1.53970462142058e-143,1.27786784681742e-141,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363762592483,0.0405808196140984,25.4710879611149,4.12322866143606e-143,3.4028218559829e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811839027133,0.0710165913486596,25.4605065652092,5.4006236486746e-143,4.43213192173351e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349394133614,0.0634210243025191,25.440994671416,8.88061742422412e-143,7.24757055343624e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.2641873073055,0.0499551214530809,-25.3064604895988,2.71182096391119e-141,2.20091988728483e-139,"ACO1","48","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939777137647,0.0642144753399843,25.2185782536189,2.50585474845417e-140,2.02258276125229e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.37829288221885,0.0943256734040185,-25.2136326875937,2.83923123310664e-140,2.27914244887085e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.5595041545844,0.0620491084882036,-25.1333853552607,2.14734665021605e-139,1.71437621150401e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556424648423,0.0559821200993266,25.1073779269238,4.13125628289864e-139,3.28044079977195e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322411635243,0.0786211036151958,-25.0978938938609,5.24372642244806e-139,4.14141619063236e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563311381307,0.0764403453832773,25.0604978850888,1.34150959617641e-138,1.05383828704981e-136,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776345280772,0.070204511768018,25.037756243018,2.37348380727846e-138,1.85459984728301e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013017854898,0.0556427615880906,-24.9831269849573,9.32629692324796e-138,7.24885194722289e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270774580574,0.0455250137238,24.8809973496739,1.19488926279302e-136,9.23838066864706e-135,"SEMA3A","10371","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953727633,0.088545291128342,-24.8118167468887,6.68401138783517e-136,5.14073964854967e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074346003,0.102393456215425,-24.7804970868615,1.45499059390016e-135,1.11321936585382e-133,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.14057903778714,0.046108957674243,24.7366042374078,4.32101302643284e-135,3.28889540716572e-133,"PTP4A1","7803","protein tyrosine phosphatase 4A1"
"ENSG00000197594",381.182790486167,-3.06334361005129,0.123854621125938,-24.733381622769,4.68015432646938e-135,3.54389005442449e-133,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.97002714131592,0.0797054373326916,24.716345675302,7.13654915790758e-135,5.37620036562371e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.16532397139474,0.0471548203527701,24.7127221072381,7.8062936357119e-135,5.85073742390856e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.44995612065383,0.0587754222071253,24.6694292649088,2.27741200664241e-134,1.69823260799884e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54495894956265,0.1033198600915,-24.6318466489291,5.76033024228996e-134,4.27369955854745e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720344774,0.0674223905740279,-24.5846697118784,1.84275696281532e-133,1.36030652179683e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.59121459286834,0.0647776273810712,-24.564261724308,3.04531979226674e-133,2.23678738741992e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073375,4.01054310964165,0.163786564865167,24.486398581857,2.06226406106356e-132,1.50719696801113e-130,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10771858196601,0.127266680618881,-24.4189489884831,1.07604412930604e-131,7.82529121757708e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.48883912807099,0.0610140106354522,-24.401594200495,1.64482691116295e-131,1.19027129679723e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098041988072,0.0455393831175769,-24.3960357787963,1.88415815000357e-131,1.35677858938983e-129,"GDI2","2665","GDP dissociation inhibitor 2"
